producto,presentacion,marca,categoria,catalogo,precio,fecha_registro,cadena_comercial,giro,nombre_comercial,direccion,estado,municipio,latitud,longitud
Cilantro,Manojo,S/M,Hortalizas Frescas,Frutas y Legumbres,10.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Col,1 Kg. Granel. Blanca o Repollo,S/M,Hortalizas Frescas,Frutas y Legumbres,32.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Col,1 Kg. Granel. Morada,S/M,Hortalizas Frescas,Frutas y Legumbres,37.1,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Ejote,1 Kg. Granel. Verde,S/M,Hortalizas Frescas,Frutas y Legumbres,54.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Elote,Pieza,S/M,Hortalizas Frescas,Frutas y Legumbres,10.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Espinacas,Manojo,S/M,Hortalizas Frescas,Frutas y Legumbres,10.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Fresa,Paquete o Canastilla 454 Gr.,S/M,Frutas Frescas,Frutas y Legumbres,79.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Guanábana,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,107,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Jícama,1 Kg. Granel,S/M,Productos de Temporada (Navideños),Frutas y Legumbres,29.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Jitomate,1 Kg. Granel. Bola/sinaloa o Tomate Bola,S/M,Hortalizas Frescas,Frutas y Legumbres,69.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Jitomate,1 Kg. Granel. Saladette/huaje o Tomate Saladette/huaje,S/M,Hortalizas Frescas,Frutas y Legumbres,25.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Kiwi,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,120,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Lechuga,Pieza. Romana,S/M,Hortalizas Frescas,Frutas y Legumbres,25.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Limón,1 Kg. Granel. Agrio con Semilla o Colima,S/M,Frutas Frescas,Frutas y Legumbres,49.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Limón,1 Kg. Granel. Agrio Sin Semilla o Persa,S/M,Frutas Frescas,Frutas y Legumbres,21.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Mamey,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,46.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Mandarina,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,79.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Mango,1 Kg. Granel. Ataulfo,S/M,Frutas Frescas,Frutas y Legumbres,49.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Mango,1 Kg. Granel. Paraiso Petacón,S/M,Frutas Frescas,Frutas y Legumbres,34.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Manzana,1 Kg. Granel. Golden,S/M,Frutas Frescas,Frutas y Legumbres,89.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Manzana,1 Kg. Granel. Granny Smith,S/M,Frutas Frescas,Frutas y Legumbres,49.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Manzana,1 Kg. Granel. Red Delicious/roja/roja Mediana/roja Americana,S/M,Frutas Frescas,Frutas y Legumbres,39.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Melón,1 Kg. Granel. Chino,S/M,Frutas Frescas,Frutas y Legumbres,39.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Melón,1 Kg. Granel. Valenciano o Amarillo,S/M,Frutas Frescas,Frutas y Legumbres,46.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Naranja,1 Kg. Granel. Valencia,S/M,Frutas Frescas,Frutas y Legumbres,41.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Nopal,1 Kg. Granel. Sin Espinas,S/M,Hortalizas Frescas,Frutas y Legumbres,29.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Papa,1 Kg. Granel. Alfa/blanca,S/M,Hortalizas Frescas,Frutas y Legumbres,52.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Papaya,1 Kg. Granel. Maradol,S/M,Frutas Frescas,Frutas y Legumbres,39.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Pepino,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,34.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Pera,1 Kg. Granel. D´anjou,S/M,Frutas Frescas,Frutas y Legumbres,69.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Piña,1 Kg. Granel. Miel,S/M,Frutas Frescas,Frutas y Legumbres,29.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Plátano,1 Kg. Granel. Macho,S/M,Frutas Frescas,Frutas y Legumbres,43.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Plátano,1 Kg. Granel. Tabasco/chiapas/roatán/portalimón,S/M,Frutas Frescas,Frutas y Legumbres,26.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Rábano,Manojo. Cambray,S/M,Hortalizas Frescas,Frutas y Legumbres,18.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Sandía,1 Kg. Granel. Charleston. Rayada o Roja,S/M,Frutas Frescas,Frutas y Legumbres,16.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Tomate,1 Kg. Granel. o Tomate Verde,S/M,Hortalizas Frescas,Frutas y Legumbres,29.5,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Tomate,1 Kg. Granel. Verde Sin Cáscara,S/M,Hortalizas Frescas,Frutas y Legumbres,38.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Tuna,1 Kg. Granel. o Tuna Blanca,S/M,Frutas Frescas,Frutas y Legumbres,45.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Uva,1 Kg. Granel. Roja Sin Semilla,S/M,Frutas Frescas,Frutas y Legumbres,129,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Uva,1 Kg. Granel. Thompson. Blanca Sin Semilla,S/M,Frutas Frescas,Frutas y Legumbres,129,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Zanahoria,1 Kg. Granel. Mediana,S/M,Hortalizas Frescas,Frutas y Legumbres,18.9,2026/07/24,Sumesa,Supermercado / Tienda de Autoservicio,Sumesa Sucursal San Angel,Cracovia 97 Esq. Revolucion. Col. San Angel. Cp. 01000,Ciudad de México,Álvaro Obregón,19.348299,-99.190362
Acelga,Manojo,S/M,Hortalizas Frescas,Frutas y Legumbres,12.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Aguacate,1 Kg. Granel. Hass,S/M,Frutas Frescas,Frutas y Legumbres,59,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Apio,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,38.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Betabel,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,38.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Brócoli,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,62,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Calabaza,1 Kg. Granel. Italiana/japonesa (Larga),S/M,Hortalizas Frescas,Frutas y Legumbres,34.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Cebolla,1 Kg. Granel. Blanca Sin Rabo,S/M,Hortalizas Frescas,Frutas y Legumbres,42,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Cebolla,1 Kg. Granel. Morada,S/M,Hortalizas Frescas,Frutas y Legumbres,44,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Cebolla,Manojo. Cambray,S/M,Hortalizas Frescas,Frutas y Legumbres,16.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Champiñones,1 Kg. Granel,S/M,Hortalizas Frescas,Frutas y Legumbres,99,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Chayote,1 Kg. Granel. Sin Espinas,S/M,Hortalizas Frescas,Frutas y Legumbres,38.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Chile Fresco,1 Kg. Granel. de Árbol Verde,S/M,Hortalizas Frescas,Frutas y Legumbres,194,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Chile Fresco,1 Kg. Granel. Habanero,S/M,Hortalizas Frescas,Frutas y Legumbres,129,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Chile Fresco,1 Kg. Granel. Jalapeño o Cuaresmeño,S/M,Hortalizas Frescas,Frutas y Legumbres,20,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Chile Fresco,1 Kg. Granel. Poblano o para Rellenar,S/M,Hortalizas Frescas,Frutas y Legumbres,54,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Chile Fresco,1 Kg. Granel. Serrano,S/M,Hortalizas Frescas,Frutas y Legumbres,54,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Cilantro,Manojo,S/M,Hortalizas Frescas,Frutas y Legumbres,10,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Col,1 Kg. Granel. Blanca o Repollo,S/M,Hortalizas Frescas,Frutas y Legumbres,29.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Col,1 Kg. Granel. Morada,S/M,Hortalizas Frescas,Frutas y Legumbres,59,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Coliflor,Pieza,S/M,Hortalizas Frescas,Frutas y Legumbres,62,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Durazno,1 Kg. Granel. Melocotón,S/M,Frutas Frescas,Frutas y Legumbres,70,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Ejote,1 Kg. Granel. Verde,S/M,Hortalizas Frescas,Frutas y Legumbres,64,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Elote,Pieza,S/M,Hortalizas Frescas,Frutas y Legumbres,13.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Espinacas,Manojo,S/M,Hortalizas Frescas,Frutas y Legumbres,13.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Fresa,Paquete o Canastilla 454 Gr.,S/M,Frutas Frescas,Frutas y Legumbres,74,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Guayaba,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,50,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Jícama,1 Kg. Granel,S/M,Productos de Temporada (Navideños),Frutas y Legumbres,25,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Jitomate,1 Kg. Granel. Saladette/huaje o Tomate Saladette/huaje,S/M,Hortalizas Frescas,Frutas y Legumbres,15,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Kiwi,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,74,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Lechuga,Pieza. Romana,S/M,Hortalizas Frescas,Frutas y Legumbres,22,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Limón,1 Kg. Granel. Agrio con Semilla o Colima,S/M,Frutas Frescas,Frutas y Legumbres,35,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Limón,1 Kg. Granel. Agrio Sin Semilla o Persa,S/M,Frutas Frescas,Frutas y Legumbres,35,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Mamey,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,47.9,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Mandarina,1 Kg. Granel,S/M,Frutas Frescas,Frutas y Legumbres,45,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
Mango,1 Kg. Granel. Paraiso Petacón,S/M,Frutas Frescas,Frutas y Legumbres,24,2026/07/31,Bodega Aurrera,Supermercado / Tienda de Autoservicio,Bodega Aurrera Sucursal Santa Lucia,Santa Lucia 185. Esq. Rosa Blanca. Col. Alfonso Xiii. Cp. 01460,Ciudad de México,Álvaro Obregón,19.378523,-99.199154
